position,number,name,birthday,goals,assists,+/-,shots,pims,fow,game ID,game date,team,game number,team goals,team assists,team shots,team pims,player age
D,6,"Khaira, Sahvan  - A",1998-01-02 00:00:00,0,1,+2,1,2,0/0,1014625,2017-09-22 19:05:00,Broncos,5,5,6,32,22,19.734246575342464
C,10,"Elder, Kaden",1998-03-16 00:00:00,0,2,+1,2,0,2/6,1014625,2017-09-22 19:05:00,Broncos,5,5,6,32,22,19.534246575342465
LW,12,"Stotts, Riley",2000-01-05 00:00:00,1,0,+1,1,0,0/0,1014625,2017-09-22 19:05:00,Broncos,5,5,6,32,22,17.726027397260275
RW,13,"Wight, MacKenzie",1999-02-04 00:00:00,0,0,0,2,0,0/0,1014625,2017-09-22 19:05:00,Broncos,5,5,6,32,22,18.643835616438356
C,15,"Gawdin, Glenn  - C",1997-03-25 00:00:00,2,0,+2,6,12,15/28,1014625,2017-09-22 19:05:00,Broncos,5,5,6,32,22,20.50958904109589
LW,16,"Gable, Kole",1998-07-18 00:00:00,0,0,+2,0,2,0/0,1014625,2017-09-22 19:05:00,Broncos,5,5,6,32,22,19.194520547945206
C,17,"Steenbergen, Tyler  - A",1998-01-07 00:00:00,0,2,+3,4,0,0/0,1014625,2017-09-22 19:05:00,Broncos,5,5,6,32,22,19.720547945205478
C,20,"Heponiemi, Aleksi",1999-01-09 00:00:00,0,0,+2,3,2,2/11,1014625,2017-09-22 19:05:00,Broncos,5,5,6,32,22,18.715068493150685
RW,23,"Patterson, Max",1999-12-27 00:00:00,0,0,-1,5,0,1/2,1014625,2017-09-22 19:05:00,Broncos,5,5,6,32,22,17.75068493150685
C,24,"Blocker, Owen",2000-03-30 00:00:00,0,0,-1,0,0,1/6,1014625,2017-09-22 19:05:00,Broncos,5,5,6,32,22,17.493150684931507
C,28,"Waitzner, Quinton *",2000-01-14 00:00:00,0,0,-1,0,0,0/0,1014625,2017-09-22 19:05:00,Broncos,5,5,6,32,22,17.7013698630137
C,29,"Chaulk, Conner  - A",1997-05-20 00:00:00,1,0,+2,3,0,8/16,1014625,2017-09-22 19:05:00,Broncos,5,5,6,32,22,20.356164383561644
LD,32,"Stanley, Matthew",1998-02-09 00:00:00,0,0,-1,0,0,0/0,1014625,2017-09-22 19:05:00,Broncos,5,5,6,32,22,19.63013698630137
D,36,"Horning, Connor *",2001-05-11 00:00:00,0,0,-2,1,0,0/0,1014625,2017-09-22 19:05:00,Broncos,5,5,6,32,22,16.378082191780823
C,37,"Barlage, Logan *",2001-01-12 00:00:00,0,0,-1,1,0,3/10,1014625,2017-09-22 19:05:00,Broncos,5,5,6,32,22,16.704109589041096
D,2,"Moberg, Cole *",2000-10-17 00:00:00,0,0,-1,0,4,0/0,1014626,2017-09-22 19:00:00,Cougars,6,2,4,0,11,16.942465753424656
D,4,"Lakusta, Joel",1998-06-24 00:00:00,0,1,0,0,0,0/0,1014626,2017-09-22 19:00:00,Cougars,6,2,4,0,11,19.26027397260274
LW,8,"Leppard, Jackson",2000-01-18 00:00:00,0,1,-1,0,0,0/0,1014626,2017-09-22 19:00:00,Cougars,6,2,4,0,11,17.69041095890411
RW,10,"Curtis, Josh",1998-09-24 00:00:00,0,1,-1,0,0,0/0,1014626,2017-09-22 19:00:00,Cougars,6,2,4,0,11,19.008219178082193
LW,11,"Maser, Josh",1999-01-18 00:00:00,0,0,0,0,0,0/1,1014626,2017-09-22 19:00:00,Cougars,6,2,4,0,11,18.69041095890411
RW,12,"Perepeluk, Reid *",2000-05-01 00:00:00,0,0,0,0,0,0/0,1014626,2017-09-22 19:00:00,Cougars,6,2,4,0,11,17.405479452054795
LW,13,"Kryski, Max *",2000-05-04 00:00:00,0,0,0,0,0,0/0,1014626,2017-09-22 19:00:00,Cougars,6,2,4,0,11,17.397260273972602
C,15,"O'Brien, Brogan  - A",1997-08-13 00:00:00,0,0,-1,0,2,0/0,1014626,2017-09-22 19:00:00,Cougars,6,2,4,0,11,20.123287671232877
D,16,"Schoettler, Ryan",1999-07-25 00:00:00,0,0,-1,0,0,0/0,1014626,2017-09-22 19:00:00,Cougars,6,2,4,0,11,18.175342465753424
LW,17,"Popugaev, Nikita",1998-11-20 00:00:00,1,0,-1,0,0,0/0,1014626,2017-09-22 19:00:00,Cougars,6,2,4,0,11,18.852054794520548
D,18,"Sander, Jack *",2000-05-01 00:00:00,0,0,0,0,0,0/0,1014626,2017-09-22 19:00:00,Cougars,6,2,4,0,11,17.405479452054795
D,19,"Collins, Shane",1997-02-20 00:00:00,0,0,0,0,0,0/0,1014626,2017-09-22 19:00:00,Cougars,6,2,4,0,11,20.6
RW,20,"O'Rourke, Ethan",1999-02-25 00:00:00,1,0,+1,0,0,0/0,1014626,2017-09-22 19:00:00,Cougars,6,2,4,0,11,18.586301369863012
LW,23,"Boyd, Aaron",1997-05-24 00:00:00,0,1,-3,0,0,0/0,1014626,2017-09-22 19:00:00,Cougars,6,2,4,0,11,20.345205479452055
C,24,"Ryan, Liam *",2000-01-02 00:00:00,0,0,0,0,0,0/0,1014626,2017-09-22 19:00:00,Cougars,6,2,4,0,11,17.734246575342464
C,26,"McDonald, Kody  - A",1998-04-07 00:00:00,0,0,0,0,5,0/0,1014626,2017-09-22 19:00:00,Cougars,6,2,4,0,11,19.473972602739725
D,28,"Anderson, Josh  - A",1998-08-29 00:00:00,0,0,-1,0,0,0/1,1014626,2017-09-22 19:00:00,Cougars,6,2,4,0,11,19.07945205479452
RW,29,"Mikhalchuk, Vladislav *",1999-10-16 00:00:00,0,0,-1,0,0,0/0,1014626,2017-09-22 19:00:00,Cougars,6,2,4,0,11,17.947945205479453
D,2,"Gallagher, Luke *",2000-05-18 00:00:00,0,0,0,0,0,0/0,1014626,2017-09-22 19:00:00,Chiefs,6,4,6,0,15,17.35890410958904
D,3,"Leduc, Matt",2000-01-10 00:00:00,0,0,0,0,0,0/0,1014626,2017-09-22 19:00:00,Chiefs,6,4,6,0,15,17.71232876712329
D,4,"Faith, Jeff  - A",1998-01-06 00:00:00,0,0,0,0,2,0/0,1014626,2017-09-22 19:00:00,Chiefs,6,4,6,0,15,19.723287671232878
D,6,"Helgesen, Tyson  - C",1997-06-10 00:00:00,0,0,+2,0,5,0/0,1014626,2017-09-22 19:00:00,Chiefs,6,4,6,0,15,20.2986301369863
D,7,"Reid, Nolan",1998-03-24 00:00:00,0,0,0,0,0,0/0,1014626,2017-09-22 19:00:00,Chiefs,6,4,6,0,15,19.512328767123286
RW,9,"Cole, Rykr  - A",1997-04-29 00:00:00,0,0,+1,0,2,0/0,1014626,2017-09-22 19:00:00,Chiefs,6,4,6,0,15,20.413698630136988
LW,10,"McIndoe, Ethan",1999-07-22 00:00:00,0,0,0,0,0,0/0,1014626,2017-09-22 19:00:00,Chiefs,6,4,6,0,15,18.183561643835617
LW,13,"Woods, Riley",1998-06-25 00:00:00,1,1,+2,0,0,1/1,1014626,2017-09-22 19:00:00,Chiefs,6,4,6,0,15,19.257534246575343
LW,16,"Ross, Taylor",1998-02-20 00:00:00,1,0,+1,0,0,0/0,1014626,2017-09-22 19:00:00,Chiefs,6,4,6,0,15,19.6
LW,19,"Fafrak, Milos *",1999-07-08 00:00:00,0,0,0,0,2,0/0,1014626,2017-09-22 19:00:00,Chiefs,6,4,6,0,15,18.221917808219178
RW,20,"Ostir, Hayden",1999-07-06 00:00:00,0,0,0,0,0,0/0,1014626,2017-09-22 19:00:00,Chiefs,6,4,6,0,15,18.22739726027397
D,24,"Smith, Ty  - A",2000-03-24 00:00:00,1,2,+2,0,0,0/0,1014626,2017-09-22 19:00:00,Chiefs,6,4,6,0,15,17.50958904109589
C,26,"Elynuik, Hudson",1997-10-12 00:00:00,1,1,+1,0,2,0/0,1014626,2017-09-22 19:00:00,Chiefs,6,4,6,0,15,19.958904109589042
LW,27,"McKay, Riley",1999-03-07 00:00:00,0,2,0,0,0,1/1,1014626,2017-09-22 19:00:00,Chiefs,6,4,6,0,15,18.55890410958904
C,29,"Zummack, Eli",2000-03-22 00:00:00,0,0,0,0,2,0/0,1014626,2017-09-22 19:00:00,Chiefs,6,4,6,0,15,17.515068493150686
D,32,"Hamaliuk, Dalton",1998-03-21 00:00:00,0,0,0,0,0,0/0,1014626,2017-09-22 19:00:00,Chiefs,6,4,6,0,15,19.52054794520548
C,34,"Beckman, Adam *",2001-05-10 00:00:00,0,0,0,0,0,0/0,1014626,2017-09-22 19:00:00,Chiefs,6,4,6,0,15,16.38082191780822
RW,36,"Chorney, Carter *",2001-02-06 00:00:00,0,0,0,0,0,0/0,1014626,2017-09-22 19:00:00,Chiefs,6,4,6,0,15,16.635616438356163
D,4,"Jarratt, Ralph",1998-03-18 00:00:00,0,1,+1,3,0,0/0,1014627,2017-09-22 19:05:00,Royals,7,7,12,28,26,19.528767123287672
D,5,"Prowse, Mitchell",2000-06-08 00:00:00,0,0,+2,0,2,0/0,1014627,2017-09-22 19:05:00,Royals,7,7,12,28,26,17.301369863013697
D,6,"Masella, Jeremy",1999-02-16 00:00:00,0,0,0,0,0,0/0,1014627,2017-09-22 19:05:00,Royals,7,7,12,28,26,18.610958904109587
D,7,"Walford, Scott  - A",1999-01-12 00:00:00,0,0,0,0,10,0/0,1014627,2017-09-22 19:05:00,Royals,7,7,12,28,26,18.706849315068492
C,10,"Peckford, Ryan",1999-03-04 00:00:00,2,1,+1,3,0,1/1,1014627,2017-09-22 19:05:00,Royals,7,7,12,28,26,18.567123287671233
C,11,"Phillips, Matthew",1998-04-06 00:00:00,3,1,+3,5,0,0/0,1014627,2017-09-22 19:05:00,Royals,7,7,12,28,26,19.476712328767125
RW,12,"Gerth, Spencer",1998-05-15 00:00:00,0,0,0,1,2,0/0,1014627,2017-09-22 19:05:00,Royals,7,7,12,28,26,19.36986301369863
C,14,"Florchuk, Eric",2000-01-10 00:00:00,0,2,+2,0,0,5/19,1014627,2017-09-22 19:05:00,Royals,7,7,12,28,26,17.71232876712329
LW,15,"Martynov, Igor *",1999-01-19 00:00:00,1,0,-1,3,0,1/2,1014627,2017-09-22 19:05:00,Royals,7,7,12,28,26,18.687671232876713
RW,18,"Fizer, Tarun *",2001-03-01 00:00:00,0,0,0,1,0,0/0,1014627,2017-09-22 19:05:00,Royals,7,7,12,28,26,16.572602739726026
C,19,"Hannoun, Dante  - A",1998-08-02 00:00:00,0,2,+2,0,0,4/10,1014627,2017-09-22 19:05:00,Royals,7,7,12,28,26,19.153424657534245
D,21,"Bishop, Anthony",1998-04-01 00:00:00,0,0,0,0,0,0/0,1014627,2017-09-22 19:05:00,Royals,7,7,12,28,26,19.49041095890411
RW,22,"Khomenko, Yan",1998-03-31 00:00:00,0,0,-1,2,2,4/7,1014627,2017-09-22 19:05:00,Royals,7,7,12,28,26,19.493150684931507
LW,23,"Legien, Jared",1998-09-02 00:00:00,0,2,+2,2,2,0/1,1014627,2017-09-22 19:05:00,Royals,7,7,12,28,26,19.068493150684933
RW,24,"Nagy, Regan  - A",1997-05-11 00:00:00,0,1,+1,3,4,3/5,1014627,2017-09-22 19:05:00,Royals,7,7,12,28,26,20.38082191780822
RW,25,"Kambeitz, Dino *",2000-01-25 00:00:00,1,0,0,2,2,0/0,1014627,2017-09-22 19:05:00,Royals,7,7,12,28,26,17.671232876712327
D,27,"Freadrich, Jared",1998-03-04 00:00:00,0,2,+2,2,0,0/0,1014627,2017-09-22 19:05:00,Royals,7,7,12,28,26,19.567123287671233
LW,34,"Oliver, Kaid",2000-01-24 00:00:00,0,0,0,1,2,11/17,1014627,2017-09-22 19:05:00,Royals,7,7,12,28,26,17.673972602739727
D,6,"Plouffe, Dylan",1999-04-27 00:00:00,0,0,-3,6,4,0/0,1014627,2017-09-22 19:05:00,Giants,7,1,1,36,20,18.41917808219178
RW,7,"Ronning, Ty  - A",1997-10-20 00:00:00,1,0,-1,8,0,1/4,1014627,2017-09-22 19:05:00,Giants,7,1,1,36,20,19.936986301369863
C,10,"Morrison, Brad",1997-01-04 00:00:00,0,1,-2,1,2,11/21,1014627,2017-09-22 19:05:00,Giants,7,1,1,36,20,20.72876712328767
LW,11,"Torzsok, Hunor *",2000-02-01 00:00:00,0,0,0,1,0,0/0,1014627,2017-09-22 19:05:00,Giants,7,1,1,36,20,17.65205479452055
RW,12,"McNabb, Cyle *",2000-09-15 00:00:00,0,0,0,0,0,3/6,1014627,2017-09-22 19:05:00,Giants,7,1,1,36,20,17.03013698630137
C,14,"Malm, James",1999-06-25 00:00:00,0,0,-1,5,0,5/10,1014627,2017-09-22 19:05:00,Giants,7,1,1,36,20,18.257534246575343
LW,15,"Hardy, Owen",1999-02-13 00:00:00,0,0,-1,2,0,1/2,1014627,2017-09-22 19:05:00,Giants,7,1,1,36,20,18.61917808219178
C,19,"Holt, Dawson",1999-02-16 00:00:00,0,0,0,3,0,6/8,1014627,2017-09-22 19:05:00,Giants,7,1,1,36,20,18.610958904109587
RW,21,"Barfoot, Aidan *",2001-06-01 00:00:00,0,0,0,0,0,0/0,1014627,2017-09-22 19:05:00,Giants,7,1,1,36,20,16.32054794520548
RW,23,"Ho, Tyler *",2000-10-02 00:00:00,0,0,0,1,0,0/0,1014627,2017-09-22 19:05:00,Giants,7,1,1,36,20,16.983561643835618
D,24,"Barberis, Matt",1998-01-19 00:00:00,0,0,-2,3,4,0/0,1014627,2017-09-22 19:05:00,Giants,7,1,1,36,20,19.687671232876713
D,25,"Bulych, Kaleb *",2000-01-25 00:00:00,0,0,+1,1,0,0/1,1014627,2017-09-22 19:05:00,Giants,7,1,1,36,20,17.671232876712327
RW,27,"Semchuk, Brendan",1999-02-21 00:00:00,0,0,-2,1,0,0/0,1014627,2017-09-22 19:05:00,Giants,7,1,1,36,20,18.5972602739726
D,28,"Skeoch, Darian  - A",1997-03-22 00:00:00,0,0,-1,1,4,0/0,1014627,2017-09-22 19:05:00,Giants,7,1,1,36,20,20.517808219178082
LW,34,"Watts, Brayden",1999-02-21 00:00:00,0,0,-2,0,0,0/0,1014627,2017-09-22 19:05:00,Giants,7,1,1,36,20,18.5972602739726
C,40,"Roman, Milos *",1999-11-06 00:00:00,0,0,0,1,0,6/10,1014627,2017-09-22 19:05:00,Giants,7,1,1,36,20,17.89041095890411
D,41,"Kannok Leipert, Alex *",2000-07-20 00:00:00,0,0,0,1,4,0/0,1014627,2017-09-22 19:05:00,Giants,7,1,1,36,20,17.186301369863013
D,44,"Byram, Bowen *",2001-06-13 00:00:00,0,0,-1,1,2,0/0,1014627,2017-09-22 19:05:00,Giants,7,1,1,36,20,16.28767123287671
D,2,"Hilsendager, James  - A",1997-03-20 00:00:00,0,0,+2,1,2,0/0,1014628,2017-09-22 19:05:00,Rockets,8,6,12,37,28,20.523287671232875
D,4,"Ballhorn, Gordie  - A",1997-09-02 00:00:00,0,0,+1,2,2,0/0,1014628,2017-09-22 19:05:00,Rockets,8,6,12,37,28,20.068493150684933
D,5,"Belcourt, Konrad",2000-05-04 00:00:00,0,0,0,2,2,0/0,1014628,2017-09-22 19:05:00,Rockets,8,6,12,37,28,17.397260273972602
D,6,"Korczak, Kaedan *",2001-01-29 00:00:00,0,0,0,0,0,0/0,1014628,2017-09-22 19:05:00,Rockets,8,6,12,37,28,16.65753424657534
D,7,"Zabransky, Libor *",2000-05-26 00:00:00,0,0,+2,2,0,0/0,1014628,2017-09-22 19:05:00,Rockets,8,6,12,37,28,17.336986301369862
LW,8,"Cowell, Jack",1999-05-02 00:00:00,1,1,0,2,0,7/13,1014628,2017-09-22 19:05:00,Rockets,8,6,12,37,28,18.405479452054795
C,10,"Brennan, Ted *",2000-01-28 00:00:00,0,0,-1,0,0,2/11,1014628,2017-09-22 19:05:00,Rockets,8,6,12,37,28,17.663013698630138
LW,14,"Kushniryk, Wil *",2000-01-27 00:00:00,0,1,+1,0,0,0/0,1014628,2017-09-22 19:05:00,Rockets,8,6,12,37,28,17.665753424657535
C,15,"Soustal, Tomas",1997-02-15 00:00:00,1,1,0,3,10,3/3,1014628,2017-09-22 19:05:00,Rockets,8,6,12,37,28,20.613698630136987
RW,16,"Lind, Kole",1998-10-16 00:00:00,1,2,+3,5,0,3/4,1014628,2017-09-22 19:05:00,Rockets,8,6,12,37,28,18.947945205479453
LW,20,"Bruggen-Cate, Conner",1999-09-13 00:00:00,0,0,0,4,4,1/2,1014628,2017-09-22 19:05:00,Rockets,8,6,12,37,28,18.03835616438356
D,22,"Chizen, Braydyn",1998-05-09 00:00:00,0,0,+1,1,2,0/0,1014628,2017-09-22 19:05:00,Rockets,8,6,12,37,28,19.386301369863013
LW,23,"McGauley, Colum *",2000-03-11 00:00:00,0,0,0,0,0,0/1,1014628,2017-09-22 19:05:00,Rockets,8,6,12,37,28,17.545205479452054
C,24,"Topping, Kyle",1999-11-18 00:00:00,2,1,+3,5,0,6/16,1014628,2017-09-22 19:05:00,Rockets,8,6,12,37,28,17.85753424657534
D,25,"Foote, Cal  - C",1998-12-13 00:00:00,0,3,+1,3,4,0/0,1014628,2017-09-22 19:05:00,Rockets,8,6,12,37,28,18.78904109589041
RW,26,"Kindree, Liam *",2000-01-02 00:00:00,1,1,+1,2,0,0/0,1014628,2017-09-22 19:05:00,Rockets,8,6,12,37,28,17.734246575342464
RW,28,"Mattson, Leif",1999-07-23 00:00:00,0,0,0,1,0,0/0,1014628,2017-09-22 19:05:00,Rockets,8,6,12,37,28,18.18082191780822
LW,29,"Foote, Nolan",2000-11-29 00:00:00,0,2,+1,4,2,8/19,1014628,2017-09-22 19:05:00,Rockets,8,6,12,37,28,16.824657534246576
D,2,"Harrison, Devan *",2000-01-06 00:00:00,0,1,0,3,0,0/0,1014628,2017-09-22 19:05:00,Blazers,8,2,4,35,38,17.723287671232878
D,3,"Ludwar, Tylor",1999-09-12 00:00:00,0,0,-1,0,2,0/0,1014628,2017-09-22 19:05:00,Blazers,8,2,4,35,38,18.041095890410958
D,7,"Zazula, Luke",2000-05-18 00:00:00,0,0,-2,2,0,0/0,1014628,2017-09-22 19:05:00,Blazers,8,2,4,35,38,17.35890410958904
LW,9,"Shepard, Jackson",2000-02-28 00:00:00,0,0,0,3,2,0/0,1014628,2017-09-22 19:05:00,Blazers,8,2,4,35,38,17.578082191780823
C,10,"Sigrist, Justin *",1999-04-20 00:00:00,1,0,-1,3,0,2/6,1014628,2017-09-22 19:05:00,Blazers,8,2,4,35,38,18.438356164383563
C,12,"Mahovlich, Scott",1999-04-20 00:00:00,0,0,-1,0,0,6/6,1014628,2017-09-22 19:05:00,Blazers,8,2,4,35,38,18.438356164383563
LW,14,"Holowko, Nic",1997-06-26 00:00:00,0,1,-2,0,2,0/1,1014628,2017-09-22 19:05:00,Blazers,8,2,4,35,38,20.254794520547946
C,16,"Chyzowski, Nick  - A",1997-06-03 00:00:00,0,0,0,1,0,4/12,1014628,2017-09-22 19:05:00,Blazers,8,2,4,35,38,20.317808219178083
LW,17,"Stuart, Brodi *",2000-03-10 00:00:00,0,1,-2,6,0,0/1,1014628,2017-09-22 19:05:00,Blazers,8,2,4,35,38,17.54794520547945
C,18,"Zary, Connor *",2001-09-25 00:00:00,0,0,0,1,10,11/14,1014628,2017-09-22 19:05:00,Blazers,8,2,4,35,38,16.002739726027396
RW,22,"Benjafield, Quinn",1998-02-02 00:00:00,0,1,0,3,0,0/0,1014628,2017-09-22 19:05:00,Blazers,8,2,4,35,38,19.649315068493152
C,24,"Smith, Luc",1998-01-20 00:00:00,0,0,-1,1,2,7/13,1014628,2017-09-22 19:05:00,Blazers,8,2,4,35,38,19.684931506849313
D,27,"Kneen, Nolan",1999-03-22 00:00:00,1,0,-2,3,0,0/0,1014628,2017-09-22 19:05:00,Blazers,8,2,4,35,38,18.517808219178082
LW,32,"Loewen, Jermaine",1998-01-18 00:00:00,0,0,0,2,20,0/0,1014628,2017-09-22 19:05:00,Blazers,8,2,4,35,38,19.69041095890411
RW,34,"Denomie, Carson *",2000-01-27 00:00:00,0,0,0,0,0,0/0,1014628,2017-09-22 19:05:00,Blazers,8,2,4,35,38,17.665753424657535
D,37,"Gatenby, Joe  - A",1997-05-15 00:00:00,0,0,0,3,0,0/0,1014628,2017-09-22 19:05:00,Blazers,8,2,4,35,38,20.36986301369863
C,41,"Pilon, Garrett  - A",1998-04-13 00:00:00,0,0,-2,3,0,9/16,1014628,2017-09-22 19:05:00,Blazers,8,2,4,35,38,19.457534246575342
D,42,"Vala, Ondrej",1998-04-13 00:00:00,0,0,-1,1,0,0/0,1014628,2017-09-22 19:05:00,Blazers,8,2,4,35,38,19.457534246575342
D,4,"Toder, Layne *",2000-01-02 00:00:00,0,0,0,0,2,0/0,1014629,2017-09-23 19:00:00,Hitmen,9,3,5,27,20,17.736986301369864
D,5,"van de Leest, Jackson *",2001-06-15 00:00:00,1,0,+1,2,0,0/0,1014629,2017-09-23 19:00:00,Hitmen,9,3,5,27,20,16.284931506849315
D,7,"Esposito, Drea",2000-01-12 00:00:00,0,0,+2,0,0,0/0,1014629,2017-09-23 19:00:00,Hitmen,9,3,5,27,20,17.70958904109589
D,8,"Yeryomenko, Vladislav",1999-04-23 00:00:00,0,0,0,4,0,0/0,1014629,2017-09-23 19:00:00,Hitmen,9,3,5,27,20,18.432876712328767
LW,10,"Stukel, Jakob",1997-03-06 00:00:00,0,0,0,0,0,0/0,1014629,2017-09-23 19:00:00,Hitmen,9,3,5,27,20,20.564383561643837
LW,11,"Malenstyn, Beck  - A",1998-02-04 00:00:00,0,2,+2,0,0,0/0,1014629,2017-09-23 19:00:00,Hitmen,9,3,5,27,20,19.646575342465752
C,12,"Kastelic, Mark  - A",1999-03-11 00:00:00,0,1,+2,0,0,6/15,1014629,2017-09-23 19:00:00,Hitmen,9,3,5,27,20,18.55068493150685
C,14,"Cullen, Lucas",1999-05-04 00:00:00,0,0,0,1,0,4/8,1014629,2017-09-23 19:00:00,Hitmen,9,3,5,27,20,18.4027397260274
C,15,"Nielsen, Tristen",2000-02-23 00:00:00,0,0,0,4,0,2/2,1014629,2017-09-23 19:00:00,Hitmen,9,3,5,27,20,17.594520547945205
C,16,"Kryski, Jake",1998-03-08 00:00:00,0,1,+1,4,0,5/9,1014629,2017-09-23 19:00:00,Hitmen,9,3,5,27,20,19.55890410958904
RW,17,"Campbell, Hunter *",2001-01-27 00:00:00,0,0,0,1,2,0/0,1014629,2017-09-23 19:00:00,Hitmen,9,3,5,27,20,16.665753424657535
LW,19,"Grishakov, Andrei",1999-05-17 00:00:00,1,0,+1,1,0,0/0,1014629,2017-09-23 19:00:00,Hitmen,9,3,5,27,20,18.367123287671234
C,21,"Gennaro, Matteo  - A",1997-03-30 00:00:00,0,1,+1,4,2,14/21,1014629,2017-09-23 19:00:00,Hitmen,9,3,5,27,20,20.4986301369863
LW,22,"Gurney, Justyn",2000-10-01 00:00:00,0,0,0,0,10,0/1,1014629,2017-09-23 19:00:00,Hitmen,9,3,5,27,20,16.98904109589041
LW,24,"Coleman, Luke",1998-09-09 00:00:00,0,0,+1,1,0,0/0,1014629,2017-09-23 19:00:00,Hitmen,9,3,5,27,20,19.052054794520547
RW,26,"Fyten, Andrew",1998-10-13 00:00:00,1,0,+1,4,2,0/0,1014629,2017-09-23 19:00:00,Hitmen,9,3,5,27,20,18.958904109589042
D,27,"Murray, Jameson",1999-02-10 00:00:00,0,0,+1,1,2,0/1,1014629,2017-09-23 19:00:00,Hitmen,9,3,5,27,20,18.63013698630137
D,29,"Viggars, Andrew *",2000-01-03 00:00:00,0,0,+2,0,0,0/0,1014629,2017-09-23 19:00:00,Hitmen,9,3,5,27,20,17.734246575342464
D,2,"Hines, Dallas  - A",1998-02-05 00:00:00,0,0,-1,3,0,0/0,1014629,2017-09-23 19:00:00,ICE,9,1,2,25,10,19.643835616438356
D,4,"Fleury, Cale  - C",1998-11-19 00:00:00,0,0,-2,0,2,0/0,1014629,2017-09-23 19:00:00,ICE,9,1,2,25,10,18.85753424657534
D,6,"Huston, Sam",1999-05-31 00:00:00,0,0,0,1,0,0/0,1014629,2017-09-23 19:00:00,ICE,9,1,2,25,10,18.328767123287673
D,7,"Pouliot, Ryan",1998-05-26 00:00:00,0,0,0,1,0,0/0,1014629,2017-09-23 19:00:00,ICE,9,1,2,25,10,19.34246575342466
RW,8,"Baer, Alec",1997-08-25 00:00:00,0,0,0,6,0,1/1,1014629,2017-09-23 19:00:00,ICE,9,1,2,25,10,20.09315068493151
RW,9,"Hausinger, Cameron",1999-01-12 00:00:00,0,0,-1,0,0,0/0,1014629,2017-09-23 19:00:00,ICE,9,1,2,25,10,18.70958904109589
LW,10,"Sheen, Barrett",1998-09-20 00:00:00,0,1,-1,1,0,2/4,1014629,2017-09-23 19:00:00,ICE,9,1,2,25,10,19.02191780821918
D,11,"Russell, Bobby *",2000-03-23 00:00:00,0,0,-1,1,2,0/0,1014629,2017-09-23 19:00:00,ICE,9,1,2,25,10,17.515068493150686
RW,14,"Taphorn, Keenan",2000-01-03 00:00:00,0,0,0,1,0,0/0,1014629,2017-09-23 19:00:00,ICE,9,1,2,25,10,17.734246575342464
D,15,"Bodak, Martin",1998-11-28 00:00:00,0,0,-1,2,0,0/0,1014629,2017-09-23 19:00:00,ICE,9,1,2,25,10,18.832876712328765
RW,16,"Veloso, Colton",1997-06-27 00:00:00,0,0,-1,3,2,1/1,1014629,2017-09-23 19:00:00,ICE,9,1,2,25,10,20.254794520547946
LW,17,"Kohler, Gilian *",2000-05-27 00:00:00,0,0,-1,0,0,1/1,1014629,2017-09-23 19:00:00,ICE,9,1,2,25,10,17.336986301369862
C,18,"Loschiavo, Vince",1998-03-21 00:00:00,0,1,-2,1,0,0/0,1014629,2017-09-23 19:00:00,ICE,9,1,2,25,10,19.523287671232875
LW,19,"Krebs, Peyton *",2001-01-26 00:00:00,0,0,-2,1,2,6/11,1014629,2017-09-23 19:00:00,ICE,9,1,2,25,10,16.66849315068493
C,20,"King, Michael",2000-02-17 00:00:00,0,0,0,2,0,4/8,1014629,2017-09-23 19:00:00,ICE,9,1,2,25,10,17.610958904109587
C,21,"Kroeker, Colton",1997-01-21 00:00:00,1,0,-2,1,0,5/16,1014629,2017-09-23 19:00:00,ICE,9,1,2,25,10,20.684931506849313
RW,22,"Davis, Brett  - A",1999-06-01 00:00:00,0,0,-1,1,0,5/14,1014629,2017-09-23 19:00:00,ICE,9,1,2,25,10,18.326027397260273
RW,25,"Sidaway, Tanner",1999-04-29 00:00:00,0,0,0,0,2,1/1,1014629,2017-09-23 19:00:00,ICE,9,1,2,25,10,18.416438356164385
D,4,"Woo, Jett",2000-07-27 00:00:00,1,1,+3,2,4,0/0,1014630,2017-09-23 19:00:00,Warriors,10,7,12,30,22,17.16986301369863
D,5,"Paradis, Colin",1998-04-27 00:00:00,0,0,-1,0,0,0/0,1014630,2017-09-23 19:00:00,Warriors,10,7,12,30,22,19.421917808219177
C,8,"Almeida, Justin ",1999-02-06 00:00:00,1,1,0,5,0,15/21,1014630,2017-09-23 19:00:00,Warriors,10,7,12,30,22,18.64109589041096
LW,10,"Jeannot, Tanner",1997-05-29 00:00:00,1,2,+4,1,0,1/1,1014630,2017-09-23 19:00:00,Warriors,10,7,12,30,22,20.334246575342465
C,12,"Halbgewachs, Jayden",1997-03-22 00:00:00,1,1,0,6,0,0/0,1014630,2017-09-23 19:00:00,Warriors,10,7,12,30,22,20.52054794520548
D,13,"Kwiatkowski, Brenden *",2000-07-13 00:00:00,0,0,0,0,0,0/0,1014630,2017-09-23 19:00:00,Warriors,10,7,12,30,22,17.208219178082192
LW,14,"Smithies, Tyler *",2000-07-27 00:00:00,0,0,-1,0,0,0/0,1014630,2017-09-23 19:00:00,Warriors,10,7,12,30,22,17.16986301369863
LW,17,"Wood, Brecon",2000-12-05 00:00:00,1,0,+1,1,4,0/0,1014630,2017-09-23 19:00:00,Warriors,10,7,12,30,22,16.81095890410959
