position,number,name,birthday,goals,assists,+/-,shots,pims,fow,game ID,game date,team,game number,team goals,team assists,team shots,team pims,player age
C,15,"Patry, Stephane *",2000-02-18 00:00:00,0,0,0,1,2,0/0,22385,2017-09-22 19:00:00,Otters,5,2,4,30,10,17.605479452054794
RW,17,"Raddysh, Taylor  - A",1998-02-18 00:00:00,0,2,+1,4,0,1/2,22385,2017-09-22 19:00:00,Otters,5,2,4,30,10,19.605479452054794
D,20,"Wainman, Josh",1999-02-20 00:00:00,0,0,0,0,0,0/0,22385,2017-09-22 19:00:00,Otters,5,2,4,30,10,18.6
LW,21,"Fellows, Patrick",1997-06-17 00:00:00,0,0,0,0,2,1/1,22385,2017-09-22 19:00:00,Otters,5,2,4,30,10,20.279452054794522
RW,27,"Lodnia, Ivan",1999-08-31 00:00:00,0,0,0,4,4,9/20,22385,2017-09-22 19:00:00,Otters,5,2,4,30,10,18.073972602739726
RW,29,"Yetman, Chad *",2000-02-18 00:00:00,0,0,0,1,0,0/1,22385,2017-09-22 19:00:00,Otters,5,2,4,30,10,17.605479452054794
D,34,"Duff, Jack *",2000-01-23 00:00:00,0,0,0,2,0,0/0,22385,2017-09-22 19:00:00,Otters,5,2,4,30,10,17.676712328767124
C,39,"Poddubnyi, Gera",1999-06-09 00:00:00,0,1,-1,4,0,7/10,22385,2017-09-22 19:00:00,Otters,5,2,4,30,10,18.301369863013697
RW,46,"Robinson, Cade",1999-10-22 00:00:00,0,0,-1,0,2,0/0,22385,2017-09-22 19:00:00,Otters,5,2,4,30,10,17.931506849315067
D,47,"Headrick, Owen  - A",1997-08-23 00:00:00,2,0,+1,4,0,0/0,22385,2017-09-22 19:00:00,Otters,5,2,4,30,10,20.095890410958905
LW,96,"Gritz, Alex",2000-09-15 00:00:00,0,0,0,1,0,5/16,22385,2017-09-22 19:00:00,Otters,5,2,4,30,10,17.03013698630137
D,3,"Ladd, Grayson *",2001-03-01 00:00:00,0,0,0,0,0,0/0,22386,2017-09-22 19:30:00,Rangers,6,3,6,33,16,16.572602739726026
RW,4,"Garreffa, Joseph",1999-08-09 00:00:00,0,1,-1,0,0,2/2,22386,2017-09-22 19:30:00,Rangers,6,3,6,33,16,18.134246575342466
D,5,"Gentles, Kyle",1998-05-30 00:00:00,0,0,+1,1,2,0/0,22386,2017-09-22 19:30:00,Rangers,6,3,6,33,16,19.328767123287673
D,7,"Hall, Connor  - A",1998-02-21 00:00:00,0,1,+1,1,6,0/0,22386,2017-09-22 19:30:00,Rangers,6,3,6,33,16,19.5972602739726
D,9,"York, Jack *",2000-09-17 00:00:00,0,1,-2,1,0,0/0,22386,2017-09-22 19:30:00,Rangers,6,3,6,33,16,17.024657534246575
RW,10,"Henderson, Jake",1997-02-12 00:00:00,0,0,0,1,0,2/5,22386,2017-09-22 19:30:00,Rangers,6,3,6,33,16,20.621917808219177
D,11,"Vallati, Giovanni",2000-02-21 00:00:00,0,1,-2,1,0,0/0,22386,2017-09-22 19:30:00,Rangers,6,3,6,33,16,17.5972602739726
LW,12,"Peyton, Liam *",2000-03-30 00:00:00,0,0,0,3,0,0/0,22386,2017-09-22 19:30:00,Rangers,6,3,6,33,16,17.493150684931507
C,13,"Damiani, Riley",2000-03-20 00:00:00,1,0,0,3,2,2/6,22386,2017-09-22 19:30:00,Rangers,6,3,6,33,16,17.52054794520548
C,14,"Liška, Adam",1999-10-14 00:00:00,1,0,+1,3,0,0/0,22386,2017-09-22 19:30:00,Rangers,6,3,6,33,16,17.953424657534246
LW,17,"Petizian, Mike *",2001-02-20 00:00:00,0,0,0,0,0,3/5,22386,2017-09-22 19:30:00,Rangers,6,3,6,33,16,16.5972602739726
D,18,"Blaisdell, Doug",1997-02-20 00:00:00,0,0,-1,1,0,0/0,22386,2017-09-22 19:30:00,Rangers,6,3,6,33,16,20.6
LW,23,"Mascherin, Adam  - A",1998-06-06 00:00:00,1,0,-1,4,2,0/1,22386,2017-09-22 19:30:00,Rangers,6,3,6,33,16,19.30958904109589
RW,26,"Carter, Cole",1998-07-06 00:00:00,0,0,0,3,0,1/1,22386,2017-09-22 19:30:00,Rangers,6,3,6,33,16,19.22739726027397
C,74,"Bunnaman, Connor  - C",1998-04-16 00:00:00,0,0,0,3,0,9/10,22386,2017-09-22 19:30:00,Rangers,6,3,6,33,16,19.44931506849315
RW,88,"Meireles, Greg",1999-01-01 00:00:00,0,1,+1,2,4,3/8,22386,2017-09-22 19:30:00,Rangers,6,3,6,33,16,18.736986301369864
RW,93,"Yantsis, Jonathan",1999-04-28 00:00:00,0,0,0,1,0,0/0,22386,2017-09-22 19:30:00,Rangers,6,3,6,33,16,18.416438356164385
C,96,"Hugg, Rickard",1999-01-18 00:00:00,0,1,-2,5,0,5/9,22386,2017-09-22 19:30:00,Rangers,6,3,6,33,16,18.69041095890411
D,4,"Nilsen, Hakon",1998-02-04 00:00:00,0,0,+1,3,2,0/0,22386,2017-09-22 19:30:00,Firebirds,6,5,8,39,10,19.643835616438356
LW,7,"Colella, Maurizio  - A",1997-03-21 00:00:00,0,2,0,3,2,0/1,22386,2017-09-22 19:30:00,Firebirds,6,5,8,39,10,20.52054794520548
LW,9,"Phibbs, Jack",1999-03-05 00:00:00,0,0,0,1,0,1/4,22386,2017-09-22 19:30:00,Firebirds,6,5,8,39,10,18.564383561643837
LW,10,"Caamano, Nicholas  - A",1998-09-07 00:00:00,0,3,+2,5,2,0/1,22386,2017-09-22 19:30:00,Firebirds,6,5,8,39,10,19.054794520547944
RW,12,"Durham, Jake",1999-04-07 00:00:00,1,1,-1,2,0,0/1,22386,2017-09-22 19:30:00,Firebirds,6,5,8,39,10,18.473972602739725
D,15,"Gordeev, Fedor",1999-01-27 00:00:00,1,0,-1,4,2,0/0,22386,2017-09-22 19:30:00,Firebirds,6,5,8,39,10,18.665753424657535
C,19,"Harris, Kyle *",2001-04-12 00:00:00,0,0,-1,0,0,2/4,22386,2017-09-22 19:30:00,Firebirds,6,5,8,39,10,16.457534246575342
LW,21,"Kislinger, Max",1998-02-11 00:00:00,0,0,+1,1,0,0/0,22386,2017-09-22 19:30:00,Firebirds,6,5,8,39,10,19.624657534246577
D,22,"Gretz, Marcus *",2001-11-22 00:00:00,0,0,-1,0,0,0/0,22386,2017-09-22 19:30:00,Firebirds,6,5,8,39,10,15.843835616438357
LW,26,"Littlejohn, Ryan",2000-02-11 00:00:00,0,0,0,0,0,1/1,22386,2017-09-22 19:30:00,Firebirds,6,5,8,39,10,17.624657534246577
LW,44,"Kirwan, Luke",1997-09-23 00:00:00,0,0,0,2,0,0/1,22386,2017-09-22 19:30:00,Firebirds,6,5,8,39,10,20.01095890410959
D,52,"Mattinen, Nicolas",1998-03-05 00:00:00,0,2,+2,2,2,0/0,22386,2017-09-22 19:30:00,Firebirds,6,5,8,39,10,19.564383561643837
C,53,"Dellandrea, Ty  - A",2000-07-21 00:00:00,2,0,+1,7,0,8/17,22386,2017-09-22 19:30:00,Firebirds,6,5,8,39,10,17.183561643835617
D,73,"Collins, Jacob",1998-04-20 00:00:00,0,0,+1,0,0,0/0,22386,2017-09-22 19:30:00,Firebirds,6,5,8,39,10,19.438356164383563
RW,77,"Wismer, Jack *",2000-02-24 00:00:00,0,0,+1,1,0,1/1,22386,2017-09-22 19:30:00,Firebirds,6,5,8,39,10,17.589041095890412
RW,81,"Clarke, C.J.",1999-02-08 00:00:00,0,0,0,4,0,0/0,22386,2017-09-22 19:30:00,Firebirds,6,5,8,39,10,18.632876712328766
LW,92,"Keppen, Ethan *",2001-03-20 00:00:00,0,0,-1,0,0,0/0,22386,2017-09-22 19:30:00,Firebirds,6,5,8,39,10,16.52054794520548
C,93,"Holmes, Hunter",2000-01-25 00:00:00,1,0,+1,4,0,7/16,22386,2017-09-22 19:30:00,Firebirds,6,5,8,39,10,17.671232876712327
D,2,"Bouchard, Evan  - A",1999-10-20 00:00:00,0,1,-2,2,0,0/0,22387,2017-09-22 19:30:00,Knights,7,2,4,32,10,17.936986301369863
D,6,"Coome, Riley",1999-07-07 00:00:00,0,0,-1,1,0,0/0,22387,2017-09-22 19:30:00,Knights,7,2,4,32,10,18.224657534246575
C,12,"Turko, Alex",1999-01-07 00:00:00,0,0,-1,1,0,12/18,22387,2017-09-22 19:30:00,Knights,7,2,4,32,10,18.720547945205478
RW,15,"Tymkin, Cole",1999-04-05 00:00:00,0,1,-1,5,2,0/0,22387,2017-09-22 19:30:00,Knights,7,2,4,32,10,18.47945205479452
C,18,"Foudy, Liam",2000-02-04 00:00:00,0,0,-2,4,0,10/20,22387,2017-09-22 19:30:00,Knights,7,2,4,32,10,17.643835616438356
RW,20,"Carbonara, Adrian  - A",1997-03-12 00:00:00,1,0,-1,4,4,0/0,22387,2017-09-22 19:30:00,Knights,7,2,4,32,10,20.545205479452054
C,21,"Rowe, Lucas *",2001-08-13 00:00:00,0,0,0,0,0,0/0,22387,2017-09-22 19:30:00,Knights,7,2,4,32,10,16.12054794520548
D,23,"Whittaker, Liam *",2001-06-06 00:00:00,0,1,+1,0,0,0/0,22387,2017-09-22 19:30:00,Knights,7,2,4,32,10,16.306849315068494
D,24,"Perrott, Andrew *",2001-08-24 00:00:00,0,0,0,0,2,0/0,22387,2017-09-22 19:30:00,Knights,7,2,4,32,10,16.09041095890411
C,26,"Nelson, Josh",1999-05-27 00:00:00,1,0,+2,3,0,0/1,22387,2017-09-22 19:30:00,Knights,7,2,4,32,10,18.336986301369862
D,42,"Golden, Jacob  - A",1999-03-20 00:00:00,0,0,0,0,0,0/0,22387,2017-09-22 19:30:00,Knights,7,2,4,32,10,18.523287671232875
LW,43,"Whittaker, Richard *",2000-04-08 00:00:00,0,0,-2,2,0,0/0,22387,2017-09-22 19:30:00,Knights,7,2,4,32,10,17.46849315068493
C,64,"McKinnon, Ian",1998-03-05 00:00:00,0,0,-1,3,2,0/1,22387,2017-09-22 19:30:00,Knights,7,2,4,32,10,19.564383561643837
C,71,"Duhart, Dalton *",2001-01-18 00:00:00,0,0,0,3,0,2/4,22387,2017-09-22 19:30:00,Knights,7,2,4,32,10,16.687671232876713
D,72,"Regula, Alec *",2000-08-06 00:00:00,0,0,+2,2,0,0/0,22387,2017-09-22 19:30:00,Knights,7,2,4,32,10,17.13972602739726
C,76,"Moskal, Billy *",2000-03-22 00:00:00,0,1,0,1,0,5/11,22387,2017-09-22 19:30:00,Knights,7,2,4,32,10,17.515068493150686
D,77,"Fallowfield, Tim",1999-02-05 00:00:00,0,0,0,0,0,0/0,22387,2017-09-22 19:30:00,Knights,7,2,4,32,10,18.64109589041096
RW,92,"Cottam, Harrison",1999-06-16 00:00:00,0,0,0,1,0,0/0,22387,2017-09-22 19:30:00,Knights,7,2,4,32,10,18.28219178082192
D,5,"McEneny, Austin",1997-04-10 00:00:00,0,2,0,1,2,0/0,22387,2017-09-22 19:30:00,Spitfires,7,5,8,32,14,20.465753424657535
C,7,"Angle, Tyler",2000-09-30 00:00:00,1,0,+1,4,0,3/9,22387,2017-09-22 19:30:00,Spitfires,7,5,8,32,14,16.98904109589041
D,8,"Corcoran, Connor",2000-08-07 00:00:00,0,1,0,3,4,0/0,22387,2017-09-22 19:30:00,Spitfires,7,5,8,32,14,17.136986301369863
C,12,"Sirman, William",1999-11-03 00:00:00,0,0,+1,1,2,4/8,22387,2017-09-22 19:30:00,Spitfires,7,5,8,32,14,17.898630136986302
LW,16,"Playfair, Chris",2000-05-31 00:00:00,1,0,0,1,0,0/0,22387,2017-09-22 19:30:00,Spitfires,7,5,8,32,14,17.323287671232876
RW,17,"Larionov, Igor",1998-08-24 00:00:00,1,0,0,2,0,0/2,22387,2017-09-22 19:30:00,Spitfires,7,5,8,32,14,19.09315068493151
LW,19,"Mizzi, Joseph",1998-04-19 00:00:00,0,0,0,0,0,1/2,22387,2017-09-22 19:30:00,Spitfires,7,5,8,32,14,19.44109589041096
C,20,"Kutkevicius, Luke",1998-03-25 00:00:00,0,0,0,0,0,5/11,22387,2017-09-22 19:30:00,Spitfires,7,5,8,32,14,19.50958904109589
D,22,"Stevenson, Thomas",1999-10-14 00:00:00,0,0,+2,1,0,0/0,22387,2017-09-22 19:30:00,Spitfires,7,5,8,32,14,17.953424657534246
LW,24,"MacDougall, Mathew *",2000-01-23 00:00:00,0,1,-1,1,0,0/0,22387,2017-09-22 19:30:00,Spitfires,7,5,8,32,14,17.676712328767124
RW,26,"Purboo, Cole",1999-06-18 00:00:00,1,0,+1,2,0,0/0,22387,2017-09-22 19:30:00,Spitfires,7,5,8,32,14,18.276712328767122
RW,27,"Smith, Jake",1997-07-03 00:00:00,0,0,0,3,0,0/0,22387,2017-09-22 19:30:00,Spitfires,7,5,8,32,14,20.235616438356164
D,43,"Henault, Louka *",2001-01-31 00:00:00,0,1,+1,2,2,0/0,22387,2017-09-22 19:30:00,Spitfires,7,5,8,32,14,16.65205479452055
D,44,"Staios, Nathan *",2001-05-17 00:00:00,0,0,0,3,0,0/0,22387,2017-09-22 19:30:00,Spitfires,7,5,8,32,14,16.361643835616437
RW,61,"Boka, Luke  - A",1999-06-12 00:00:00,0,1,-1,1,2,0/0,22387,2017-09-22 19:30:00,Spitfires,7,5,8,32,14,18.293150684931508
D,71,"Starikov, Lev *",2000-09-17 00:00:00,0,0,0,2,2,0/0,22387,2017-09-22 19:30:00,Spitfires,7,5,8,32,14,17.024657534246575
LW,88,"Kozhevnikov, Kirill",1999-01-26 00:00:00,0,1,+1,3,0,0/0,22387,2017-09-22 19:30:00,Spitfires,7,5,8,32,14,18.66849315068493
C,91,"Luchuk, Aaron  - C",1997-04-05 00:00:00,1,1,0,2,0,13/23,22387,2017-09-22 19:30:00,Spitfires,7,5,8,32,14,20.47945205479452
D,6,"Gibson, Stephen",1997-03-03 00:00:00,0,0,0,0,0,0/0,22388,2017-09-22 19:00:00,Steelheads,8,3,3,33,10,20.56986301369863
LW,7,"Little, Michael",2000-02-21 00:00:00,0,0,0,1,0,2/2,22388,2017-09-22 19:00:00,Steelheads,8,3,3,33,10,17.5972602739726
D,10,"Rippon, Merrick *",2000-04-27 00:00:00,0,0,0,0,0,0/0,22388,2017-09-22 19:00:00,Steelheads,8,3,3,33,10,17.416438356164385
RW,11,"Schwindt, Cole *",2001-04-25 00:00:00,0,0,0,0,0,0/0,22388,2017-09-22 19:00:00,Steelheads,8,3,3,33,10,16.421917808219177
LW,12,"Canade, Nicholas *",2000-03-07 00:00:00,0,0,0,3,0,0/0,22388,2017-09-22 19:00:00,Steelheads,8,3,3,33,10,17.556164383561644
LW,13,"Gaylor, Cameron",1999-11-19 00:00:00,0,0,0,1,0,2/7,22388,2017-09-22 19:00:00,Steelheads,8,3,3,33,10,17.854794520547944
C,15,"Boomhower, Shaw",1998-10-31 00:00:00,0,0,0,0,0,3/3,22388,2017-09-22 19:00:00,Steelheads,8,3,3,33,10,18.90684931506849
LW,18,"McFarland, Aidan",1999-04-05 00:00:00,0,0,0,0,0,0/0,22388,2017-09-22 19:00:00,Steelheads,8,3,3,33,10,18.47945205479452
LW,26,"Cascagnette, Jacob  - A",1997-03-22 00:00:00,0,0,-1,2,2,1/4,22388,2017-09-22 19:00:00,Steelheads,8,3,3,33,10,20.517808219178082
D,27,"Moverare, Jacob  - A",1998-08-31 00:00:00,0,0,0,2,2,0/0,22388,2017-09-22 19:00:00,Steelheads,8,3,3,33,10,19.073972602739726
D,36,"Osmanski, Austin",1998-04-30 00:00:00,0,1,-1,3,2,0/0,22388,2017-09-22 19:00:00,Steelheads,8,3,3,33,10,19.410958904109588
D,41,"Hague, Nicolas  - C",1998-12-05 00:00:00,0,0,-1,6,2,0/0,22388,2017-09-22 19:00:00,Steelheads,8,3,3,33,10,18.81095890410959
LW,47,"Fox, Trent",1997-07-16 00:00:00,0,2,0,3,2,0/0,22388,2017-09-22 19:00:00,Steelheads,8,3,3,33,10,20.2
D,48,"Harley, Thomas *",2001-08-19 00:00:00,0,0,0,0,0,0/0,22388,2017-09-22 19:00:00,Steelheads,8,3,3,33,10,16.104109589041094
RW,67,"Varga, Adam *",2001-06-07 00:00:00,0,0,-2,1,0,0/0,22388,2017-09-22 19:00:00,Steelheads,8,3,3,33,10,16.304109589041097
C,77,"Michnac, Albert",1998-10-18 00:00:00,1,0,0,6,0,0/0,22388,2017-09-22 19:00:00,Steelheads,8,3,3,33,10,18.942465753424656
C,91,"McLeod, Ryan  - A",1999-09-21 00:00:00,2,0,+1,4,0,12/22,22388,2017-09-22 19:00:00,Steelheads,8,3,3,33,10,18.016438356164382
C,92,"Washkurak, Keean *",2001-08-16 00:00:00,0,0,-1,1,0,6/15,22388,2017-09-22 19:00:00,Steelheads,8,3,3,33,10,16.112328767123287
D,2,"Hoefenmayer, Noel",1999-01-06 00:00:00,0,0,+1,2,0,0/0,22388,2017-09-22 19:00:00,67's,8,4,5,29,10,18.723287671232878
C,8,"Chmelevski, Sasha",1999-06-09 00:00:00,1,1,0,5,0,6/11,22388,2017-09-22 19:00:00,67's,8,4,5,29,10,18.301369863013697
C,9,"Keating, Austen",1999-03-07 00:00:00,0,0,0,2,0,8/10,22388,2017-09-22 19:00:00,67's,8,4,5,29,10,18.55890410958904
RW,10,"True, Oliver *",2000-05-04 00:00:00,0,0,0,0,0,0/0,22388,2017-09-22 19:00:00,67's,8,4,5,29,10,17.397260273972602
LW,11,"Losev, Seva *",2000-06-13 00:00:00,0,1,+1,0,0,0/0,22388,2017-09-22 19:00:00,67's,8,4,5,29,10,17.28767123287671
C,12,"Gardiner, Nolan",1998-09-09 00:00:00,0,0,0,1,2,0/0,22388,2017-09-22 19:00:00,67's,8,4,5,29,10,19.04931506849315
C,13,"Bitten, Sam *",2000-03-21 00:00:00,0,0,+1,0,2,5/15,22388,2017-09-22 19:00:00,67's,8,4,5,29,10,17.517808219178082
LW,17,"Hoelscher, Mitchell *",2000-01-27 00:00:00,0,0,0,2,0,3/6,22388,2017-09-22 19:00:00,67's,8,4,5,29,10,17.665753424657535
D,18,"Wilson, Hudson",1999-05-03 00:00:00,0,0,0,2,0,0/0,22388,2017-09-22 19:00:00,67's,8,4,5,29,10,18.4027397260274
LW,19,"Barron, Travis",1998-08-17 00:00:00,0,1,0,2,2,3/5,22388,2017-09-22 19:00:00,67's,8,4,5,29,10,19.112328767123287
D,25,"Stratis, Peter",2000-01-18 00:00:00,0,0,0,3,0,0/0,22388,2017-09-22 19:00:00,67's,8,4,5,29,10,17.69041095890411
D,28,"Okhotyuk, Nikita *",2000-12-04 00:00:00,0,0,0,2,0,0/0,22388,2017-09-22 19:00:00,67's,8,4,5,29,10,16.81095890410959
LW,29,"Felhaber, Tye",1998-08-05 00:00:00,1,0,0,3,0,0/1,22388,2017-09-22 19:00:00,67's,8,4,5,29,10,19.145205479452056
RW,71,"Clark, Kody",1999-10-13 00:00:00,1,0,+1,2,0,0/0,22388,2017-09-22 19:00:00,67's,8,4,5,29,10,17.956164383561642
D,77,"Auger, Kyle",1999-01-02 00:00:00,0,1,0,2,2,0/0,22388,2017-09-22 19:00:00,67's,8,4,5,29,10,18.734246575342464
D,88,"Bahl, Kevin",2000-06-27 00:00:00,0,1,+1,0,0,0/0,22388,2017-09-22 19:00:00,67's,8,4,5,29,10,17.24931506849315
RW,92,"Clarke, Graeme *",2001-04-24 00:00:00,0,0,0,0,2,0/0,22388,2017-09-22 19:00:00,67's,8,4,5,29,10,16.424657534246574
RW,93,"Foget, Mathieu",1997-03-06 00:00:00,1,0,0,1,0,2/5,22388,2017-09-22 19:00:00,67's,8,4,5,29,10,20.561643835616437
D,2,"Allair, Eric",1999-07-01 00:00:00,0,0,0,2,0,0/0,22389,2017-09-22 19:00:00,Battalion,9,5,7,30,15,18.24109589041096
D,3,"Thilander, Adam",1998-09-18 00:00:00,0,1,+2,1,0,0/0,22389,2017-09-22 19:00:00,Battalion,9,5,7,30,15,19.024657534246575
D,4,"Dineen, Cam  - A",1998-06-19 00:00:00,0,1,+2,2,2,0/0,22389,2017-09-22 19:00:00,Battalion,9,5,7,30,15,19.273972602739725
D,5,"Saban, Jesse  - A",1997-01-14 00:00:00,0,0,+1,1,2,0/0,22389,2017-09-22 19:00:00,Battalion,9,5,7,30,15,20.7013698630137
D,8,"Bruce, Riley  - C",1997-07-16 00:00:00,0,1,+3,1,0,0/0,22389,2017-09-22 19:00:00,Battalion,9,5,7,30,15,20.2
C,9,"Forhan, Rhys",2000-01-17 00:00:00,0,0,0,0,5,0/0,22389,2017-09-22 19:00:00,Battalion,9,5,7,30,15,17.693150684931506
LW,11,"Walker, Daniel",1999-05-18 00:00:00,1,0,+1,1,0,0/0,22389,2017-09-22 19:00:00,Battalion,9,5,7,30,15,18.361643835616437
C,16,"Potts, Kyle",1998-05-26 00:00:00,1,0,+1,1,2,14/19,22389,2017-09-22 19:00:00,Battalion,9,5,7,30,15,19.339726027397262
RW,17,"Brazeau, Justin",1998-02-02 00:00:00,0,2,+3,3,0,0/1,22389,2017-09-22 19:00:00,Battalion,9,5,7,30,15,19.649315068493152
RW,19,"Baker, Andy",1999-05-15 00:00:00,0,1,0,2,2,0/0,22389,2017-09-22 19:00:00,Battalion,9,5,7,30,15,18.36986301369863
LW,20,"Ball, Jacob",1999-01-16 00:00:00,0,0,0,0,0,2/7,22389,2017-09-22 19:00:00,Battalion,9,5,7,30,15,18.695890410958903
RW,21,"Coe, Brandon *",2001-12-01 00:00:00,0,1,+1,1,0,0/0,22389,2017-09-22 19:00:00,Battalion,9,5,7,30,15,15.819178082191781
D,22,"Lyle, Brady",1999-06-06 00:00:00,0,0,0,3,0,0/0,22389,2017-09-22 19:00:00,Battalion,9,5,7,30,15,18.30958904109589
LW,23,"Vertiy, Daniil",1998-11-12 00:00:00,0,0,0,3,0,0/0,22389,2017-09-22 19:00:00,Battalion,9,5,7,30,15,18.873972602739727
LW,24,"Chenier, Brad",1999-01-20 00:00:00,0,0,+2,0,2,0/0,22389,2017-09-22 19:00:00,Battalion,9,5,7,30,15,18.684931506849313
C,25,"Burghardt, Luke",1998-05-12 00:00:00,2,0,+2,6,0,7/14,22389,2017-09-22 19:00:00,Battalion,9,5,7,30,15,19.378082191780823
C,27,"McMaster, Adam",2000-02-24 00:00:00,0,0,+1,2,0,7/22,22389,2017-09-22 19:00:00,Battalion,9,5,7,30,15,17.589041095890412
LW,28,"Moncada, Luke",2000-05-29 00:00:00,1,0,+1,1,0,0/0,22389,2017-09-22 19:00:00,Battalion,9,5,7,30,15,17.328767123287673
D,3,"Hill, Mathew *",2001-05-01 00:00:00,0,0,-2,0,0,0/0,22389,2017-09-22 19:00:00,Colts,9,2,2,24,17,16.405479452054795
D,4,"Keane, Joey",1999-07-02 00:00:00,0,0,+1,1,2,0/0,22389,2017-09-22 19:00:00,Colts,9,2,2,24,17,18.23835616438356
D,7,"Landry, Kade",1999-05-03 00:00:00,1,0,-3,2,2,0/0,22389,2017-09-22 19:00:00,Colts,9,2,2,24,17,18.4027397260274
LW,8,"Chiodo, Lucas  - A",1998-10-31 00:00:00,0,0,-2,2,0,0/0,22389,2017-09-22 19:00:00,Colts,9,2,2,24,17,18.90684931506849
D,10,"Murray, Justin  - A",1998-08-22 00:00:00,0,0,0,1,2,0/0,22389,2017-09-22 19:00:00,Colts,9,2,2,24,17,19.0986301369863
RW,14,"Svechnikov, Andrei *",2000-03-26 00:00:00,0,0,-3,1,2,1/1,22389,2017-09-22 19:00:00,Colts,9,2,2,24,17,17.504109589041096
RW,15,"Peca, Jaden",1999-04-18 00:00:00,0,1,0,2,0,0/0,22389,2017-09-22 19:00:00,Colts,9,2,2,24,17,18.443835616438356
LW,16,"Hawerchuk, Ben  - A",1998-03-27 00:00:00,0,0,-1,3,9,6/17,22389,2017-09-22 19:00:00,Colts,9,2,2,24,17,19.504109589041096
C,17,"Lipanov, Alexey",1999-08-17 00:00:00,0,0,-2,0,0,9/15,22389,2017-09-22 19:00:00,Colts,9,2,2,24,17,18.112328767123287
C,18,"Magwood, Zachary",1998-04-22 00:00:00,0,0,-1,1,0,1/1,22389,2017-09-22 19:00:00,Colts,9,2,2,24,17,19.432876712328767
C,19,"Willms, Jason",1999-02-08 00:00:00,0,0,-2,1,0,7/13,22389,2017-09-22 19:00:00,Colts,9,2,2,24,17,18.632876712328766
C,21,"Douglas, Curtis",2000-03-06 00:00:00,0,1,+1,1,0,0/0,22389,2017-09-22 19:00:00,Colts,9,2,2,24,17,17.55890410958904
C,22,"Bignell, Luke *",2000-11-03 00:00:00,1,0,+1,5,0,9/15,22389,2017-09-22 19:00:00,Colts,9,2,2,24,17,16.895890410958906
D,24,"MacArthur, Tyler",1997-05-25 00:00:00,0,0,-2,1,0,0/0,22389,2017-09-22 19:00:00,Colts,9,2,2,24,17,20.34246575342466
C,61,"Suzuki, Ryan *",2001-05-28 00:00:00,0,0,-2,0,0,0/1,22389,2017-09-22 19:00:00,Colts,9,2,2,24,17,16.33150684931507
RW,71,"Nizhnikov, Kirill",2000-03-29 00:00:00,0,0,-1,1,0,0/0,22389,2017-09-22 19:00:00,Colts,9,2,2,24,17,17.495890410958904
D,72,"Allensen, Nathan *",2001-05-03 00:00:00,0,0,-2,2,0,0/0,22389,2017-09-22 19:00:00,Colts,9,2,2,24,17,16.4
C,92,"Rhodes, Sam *",2000-02-19 00:00:00,0,0,-1,0,0,0/0,22389,2017-09-22 19:00:00,Colts,9,2,2,24,17,17.602739726027398
D,3,"Rhodes, Kyle  - A",1997-12-25 00:00:00,2,0,+2,4,0,0/0,22390,2017-09-22 19:05:00,Wolves,10,2,1,38,21,19.756164383561643
D,8,"Ali, Conor",1999-03-09 00:00:00,0,0,-2,2,0,0/0,22390,2017-09-22 19:05:00,Wolves,10,2,1,38,21,18.553424657534247
RW,9,"Baker, Dawson *",2000-04-10 00:00:00,0,0,-2,0,8,0/0,22390,2017-09-22 19:05:00,Wolves,10,2,1,38,21,17.46301369863014
RW,11,"McConville, Blake *",2000-04-03 00:00:00,0,0,+2,2,6,0/0,22390,2017-09-22 19:05:00,Wolves,10,2,1,38,21,17.482191780821918
LW,18,"Carson, Macauley  - A",1999-03-12 00:00:00,0,0,0,0,0,0/0,22390,2017-09-22 19:05:00,Wolves,10,2,1,38,21,18.545205479452054
LW,20,"Bulitka, Shane  - A",1999-07-09 00:00:00,0,0,-2,1,2,8/17,22390,2017-09-22 19:05:00,Wolves,10,2,1,38,21,18.21917808219178
LW,21,"Hutcheson, Nolan *",2000-06-26 00:00:00,0,0,-2,3,0,0/1,22390,2017-09-22 19:05:00,Wolves,10,2,1,38,21,17.252054794520546
C,25,"Gilhula, Owen",2000-05-11 00:00:00,0,0,-1,2,0,13/21,22390,2017-09-22 19:05:00,Wolves,10,2,1,38,21,17.378082191780823
LW,26,"Tabak, Anthony *",2001-12-06 00:00:00,0,0,-1,0,0,0/3,22390,2017-09-22 19:05:00,Wolves,10,2,1,38,21,15.805479452054794
RW,28,"Pilon, Drake",1998-10-02 00:00:00,0,0,0,2,0,0/0,22390,2017-09-22 19:05:00,Wolves,10,2,1,38,21,18.986301369863014
LW,29,"Pilon, Darian",1998-10-02 00:00:00,0,0,-2,3,5,0/0,22390,2017-09-22 19:05:00,Wolves,10,2,1,38,21,18.986301369863014
D,44,"Candella, Cole",1998-02-13 00:00:00,0,0,-4,5,0,0/0,22390,2017-09-22 19:05:00,Wolves,10,2,1,38,21,19.61917808219178
D,63,"Ross, Liam *",2001-05-13 00:00:00,0,0,0,1,0,0/0,22390,2017-09-22 19:05:00,Wolves,10,2,1,38,21,16.372602739726027
LW,71,"Levin, David",1999-09-16 00:00:00,0,0,-4,6,0,9/17,22390,2017-09-22 19:05:00,Wolves,10,2,1,38,21,18.03013698630137
