Player Name,Position,Team,Season,Games Played,Points Per Team Points %,Player Age,Draft Eligibility,Vollman Modifier,Adjusted Point %,League Adjusted Point %,League
"Bergeron, Charles",RW,Sea Dogs, 2005-06 Regular Season,50,0.1694915254237288,19.49736482821227,False,0.5983232085891097,0.10141071332018808,0.11970336337048898,QMJHL
"Bergeron, Charles",RW,Titan, 2006-07 Regular Season,31,0.20535714285714285,20.738824534509614,False,0.3989447797577559,0.08192616012882487,0.09670415081773533,QMJHL
"Bergeron, Charles",RW,Sea Dogs, 2006-07 Regular Season,34,0.1414141414141414,20.49361947115175,False,0.4383247129330292,0.06198531294002433,0.07316633712126859,QMJHL
"Bergeron, Justin",D,Huskies, 2017-18 Regular Season,60,0.13366336633663367,17.35145828772594,True,0.9429557989912141,0.12603864639981574,0.1487737280881374,QMJHL
"Bergeron, Philippe",LW,Voltigeurs, 2007-08 Regular Season,11,0.1,17.71039169765625,False,0.8853110933564068,0.08853110933564068,0.10450051284953363,QMJHL
"Bergeron, Philippe",LW,Voltigeurs, 2008-09 Regular Season,37,0.035294117647058816,18.739880181696986,False,0.7199752428194643,0.025410890923039914,0.029994553929668242,QMJHL
"Bergeron, Pierre",D,Remparts, 2006-07 Regular Season,16,0.12307692307692307,19.72313583713806,False,0.5620643845556277,0.0691771550222311,0.08165545683933483,QMJHL
"Bergeron, Pierre",D,Remparts, 2005-06 Regular Season,28,0.05263157894736842,18.97705009679249,False,0.6818857544551267,0.03588872391869088,0.042362397615509105,QMJHL
"Bergeron, Pierre",D,Huskies, 2005-06 Regular Season,34,0.03947368421052632,18.79763333099648,False,0.7107000870419657,0.028053950804288123,0.03311437378909558,QMJHL
"Bergeron, Pierre",D,Remparts, 2007-08 Regular Season,15,0.21311475409836064,20.90940677446106,False,0.37154927202155363,0.07918263174229831,0.09346573976019017,QMJHL
"Bergin, Anthony",RW,Sea Dogs, 2006-07 Regular Season,57,0.049689440993788817,17.769442534445226,False,0.875827528968097,0.04351938032139612,0.05136948578423554,QMJHL
"Bernard, Ashton",LW,Cataractes, 2008-09 Regular Season,52,0.017094017094017096,18.763000457951513,False,0.7162621264529871,0.012243797033384397,0.014452355548414845,QMJHL
"Bernard, Ashton",LW,Huskies, 2006-07 Regular Season,25,0.0,16.92572372537336,False,1.0113287697050386,0.0,0.0,QMJHL
"Bernard, Ashton",LW,Cataractes, 2007-08 Regular Season,11,0.0,18.087189637929686,False,0.8247973441484926,0.0,0.0,QMJHL
"Bernard, Jacob",D,Océanic, 2017-18 Regular Season,16,0.03508771929824561,16.97482801478302,False,1.003442620825847,0.03520851301143322,0.041559489020014356,QMJHL
"Bernard, Jessyko",RW,Mooseheads, 2008-09 Regular Season,57,0.16883116883116886,17.57643634914007,False,0.906824322328105,0.15310021026318657,0.18071670636384493,QMJHL
"Bernard, Xavier",D,Voltigeurs, 2017-18 Regular Season,61,0.13636363636363635,17.928221699944263,True,0.8503275949889515,0.11595376295303883,0.13686971490989416,QMJHL
"Bernard, Xavier",D,Voltigeurs, 2016-17 Regular Season,55,0.03571428571428571,17.05110926293105,True,0.9911918523732735,0.03539970901333119,0.04178517330662337,QMJHL
"Bernier, Alexandre",D,Sea Dogs, 2016-17 Regular Season,54,0.08928571428571429,19.49786596337537,False,0.5982427262819154,0.05341452913231388,0.06304953964578897,QMJHL
"Bernier, Jordan",LW,Drakkar, 2008-09 Regular Season,19,0.15384615384615385,17.86903297916855,False,0.859833303545531,0.13228204669931246,0.1561433243590799,QMJHL
"Bernier, Jordan",LW,Titan, 2008-09 Regular Season,13,0.02631578947368421,17.49810239073242,False,0.9194047560483734,0.024194862001272983,0.028559175485660063,QMJHL
"Bernier, Justin",C,Cataractes, 2016-17 Regular Season,61,0.1350210970464135,19.293150626153537,False,0.631120009439742,0.0852145160424968,0.10058566638880673,QMJHL
"Bernier, Patrick",RW,Cataractes, 2005-06 Regular Season,69,0.09642857142857143,18.49803820566662,False,0.7588150641699407,0.07317145261638715,0.08637025314308934,QMJHL
"Bernier, Patrick",RW,Cataractes, 2006-07 Regular Season,58,0.20320855614973266,19.424461548281066,False,0.610031475346061,0.12396361531096428,0.14632439909417203,QMJHL
"Bernier, Patrick",RW,Cataractes, 2007-08 Regular Season,26,0.2692307692307692,20.645884318171085,False,0.41387097850172383,0.11142680190431026,0.1315261723428572,QMJHL
"Bernier, Sébastien",D,Olympiques, 2007-08 Regular Season,15,0.23214285714285715,20.79957024445679,False,0.38918901874024003,0.0903474507789843,0.10664448928633241,QMJHL
"Bernier, Sébastien",D,Fog Devils, 2005-06 Regular Season,69,0.1267605633802817,18.844981392813345,False,0.703095988314177,0.08912484358912103,0.10520134597419044,QMJHL
"Bernier, Sébastien",D,Océanic, 2007-08 Regular Season,12,0.2432432432432433,21.069373396259767,False,0.34585863256068183,0.08412777548773344,0.09930289758403994,QMJHL
"Bernier, Sébastien",D,Voltigeurs, 2006-07 Regular Season,26,0.04395604395604396,20.05174244967366,False,0.5092901625824102,0.0223863807728532,0.026424477103737274,QMJHL
"Bernier, Sébastien",D,Saguenéens, 2006-07 Regular Season,25,0.15384615384615385,19.695928075542525,False,0.5664339510678706,0.08714368477967241,0.10286282211317287,QMJHL
"Bertrand, Philippe",LW,Screaming Eagles, 2005-06 Regular Season,62,0.09268292682926828,19.979509675963584,False,0.5208907460402488,0.048277678901291345,0.05698609496965867,QMJHL
"Bertrand, Yannik",LW,Océanic, 2017-18 Regular Season,23,0.18571428571428567,20.032740298580684,False,0.5123419080479423,0.09514921149461783,0.11231240038707403,QMJHL
"Bertrand, Yannik",LW,Screaming Eagles, 2016-17 Regular Season,60,0.08333333333333333,19.26367458152405,False,0.6358538622072376,0.052987821850603134,0.06254586212372891,QMJHL
"Bertrand-Duclos, Dave",C,Titan, 2005-06 Regular Season,61,0.05668016194331984,18.671310247998047,False,0.7309875741715137,0.041432494082595916,0.04890616318667874,QMJHL
"Bertrand-Duclos, Dave",C,Olympiques, 2006-07 Regular Season,35,0.06521739130434782,19.793714507037585,False,0.5507294501697642,0.03591713805454984,0.04239593714519218,QMJHL
"Berube, Marcel",C,Islanders, 2017-18 Regular Season,30,0.054945054945054944,17.935981724411707,True,0.8490813350594801,0.04665282060766374,0.05506814176353584,QMJHL
"Bety, Charles",C,Mooseheads, 2008-09 Regular Season,59,0.15432098765432098,18.320176487592065,False,0.7873796560927144,0.12150920618714728,0.14342725916103222,QMJHL
"Bezak, Adam",RW,Wildcats, 2007-08 Regular Season,17,0.16666666666666666,18.393804762230076,False,0.77555495518585,0.12925915919764167,0.1525751628779736,QMJHL
"Bezak, Adam",RW,Wildcats, 2008-09 Regular Season,22,0.13636363636363635,19.598123048104497,False,0.5821414384744177,0.07938292342832967,0.09370216042708165,QMJHL
"Bezeau, Billy",D,Tigres, 2005-06 Regular Season,27,0.0989010989010989,19.20036410362881,False,0.646021524957213,0.06389223873203205,0.07541723767731287,QMJHL
"Bezeau, Billy",D,Remparts, 2006-07 Regular Season,50,0.20093457943925236,19.964547847210817,False,0.5232936157379431,0.10514778260154932,0.12411453204765895,QMJHL
"Bezeau, Billy",D,Titan, 2005-06 Regular Season,36,0.2,18.984813739395925,False,0.6806389134530146,0.13612778269060294,0.16068276124617623,QMJHL
"Bibeau, Félix",C,Huskies, 2017-18 Regular Season,54,0.2648648648648649,18.811711785241837,True,0.7084390872901611,0.18764062312009674,0.2214875821008401,QMJHL
"Bibeau, Félix",C,Huskies, 2016-17 Regular Season,55,0.059907834101382486,17.86522367790718,True,0.8604450773281069,0.05154740094592346,0.06084561546029286,QMJHL
"Biduke, Jesse",LW,Wildcats, 2007-08 Regular Season,15,0.23404255319148934,19.89794653995361,False,0.5339897856834503,0.12497633281953092,0.14751979244020696,QMJHL
"Bilodeau, Gabriel",D,Olympiques, 2016-17 Regular Season,60,0.1058201058201058,18.685234430511294,True,0.7287513504598864,0.07711654502221019,0.09102696853659385,QMJHL
"Bilodeau, Gabriel",D,Olympiques, 2017-18 Regular Season,61,0.1708542713567839,19.63537941656102,True,0.5761580657003007,0.09843906650155891,0.1161956854606018,QMJHL
"Bily, Shaun",C,Remparts, 2016-17 Regular Season,26,0.16176470588235295,18.963618328207247,True,0.6840428964899163,0.11065399796160412,0.13061396861073454,QMJHL
"Bisaillon, Sébastien",D,Foreurs, 2005-06 Regular Season,63,0.3169642857142857,18.99490588355703,False,0.6790181151007411,0.21522449183996703,0.25404707953888034,QMJHL
"Bisaillon, Sébastien",D,Foreurs, 2006-07 Regular Season,58,0.2026431718061674,19.93617517631905,False,0.5278502666831608,0.10696525227940704,0.12625984023197814,QMJHL
"Bishop, Joel",LW,Mooseheads, 2017-18 Regular Season,51,0.08095238095238096,18.536480895655693,True,0.7526411681576959,0.06092809456514681,0.07191841576122104,QMJHL
"Bishop, Joel",LW,Mooseheads, 2016-17 Regular Season,65,0.10952380952380952,17.528542219570596,True,0.9145161195369624,0.10016128928261969,0.11822856593857801,QMJHL
"Bissonnette, Matthew",C,Wildcats, 2008-09 Regular Season,55,0.09392265193370164,16.811750612022163,False,1.0296328517092408,0.09670584795059166,0.11414982577562113,QMJHL
"Bizier, Mathieu",C,Océanic, 2017-18 Regular Season,59,0.1176470588235294,16.566761084110947,False,1.068978169891782,0.12576213763432728,0.1484473421655191,QMJHL
"Blachman, Nicholas",RW,Océanic, 2016-17 Regular Season,38,0.05263157894736842,18.773432473367325,True,0.7145867447772076,0.03760982867248461,0.04439395839441385,QMJHL
"Blackmore, G",RW,Wildcats, 2017-18 Regular Season,54,0.06315789473684211,18.25152641834672,True,0.7984048572135167,0.050425569929274744,0.059521426511910294,QMJHL
"Blacksmith, Chiwetin",LW,Olympiques, 2016-17 Regular Season,22,0.08196721311475409,19.445710765864078,False,0.6066188510022292,0.04972285663952698,0.058691956512992506,QMJHL
"Blain, Jérémie",D,Tigres, 2008-09 Regular Season,27,0.05263157894736842,16.675484969077438,False,1.0515171139661637,0.05534300599821914,0.06532587869787888,QMJHL
"Blain, Jérémie",D,Titan, 2008-09 Regular Season,22,0.05084745762711865,16.8863062302421,False,1.0176592194231193,0.051745384038463696,0.06107931110537457,QMJHL
"Blain, Luc-Olivier",LW,Saguenéens, 2008-09 Regular Season,68,0.14553990610328638,19.145545108984717,False,0.6548254554970545,0.09530323530708304,0.11249420729669529,QMJHL
"Blain, Luc-Olivier",LW,Saguenéens, 2006-07 Regular Season,20,0.09090909090909093,17.218540693470267,False,0.9643023646286752,0.08766385132987958,0.1034768172576112,QMJHL
"Blain, Luc-Olivier",C,Saguenéens, 2007-08 Regular Season,25,0.10256410256410256,18.12087156846909,False,0.819388026103864,0.08403979754911425,0.099199050023853,QMJHL
"Blain-Dupuis, Dominik",LW,Olympiques, 2016-17 Regular Season,12,0.04,18.51701091869629,True,0.7557680464573759,0.030230721858295038,0.0356837947893153,QMJHL
"Blais, Alexandre",C,Screaming Eagles, 2005-06 Regular Season,25,0.24444444444444444,19.62781929204624,False,0.5773722216973738,0.14113543197046916,0.1665936994671429,QMJHL
"Blais, Alexandre",C,Drakkar, 2005-06 Regular Season,29,0.16666666666666666,19.337729166244625,False,0.6239606959011135,0.10399344931685224,0.12275197801263829,QMJHL
"Blanchard, Nicolas",C,Saguenéens, 2006-07 Regular Season,59,0.2879581151832461,19.444577416686023,False,0.6068008668802247,0.17473323391838932,0.20625193441440645,QMJHL
"Blanchard, Nicolas",C,Saguenéens, 2005-06 Regular Season,60,0.16236162361623616,18.59806792838702,False,0.7427502907010446,0.120594143139653,0.14234713536646554,QMJHL
"Blanchard, Rémi",D,Titan, 2008-09 Regular Season,67,0.20441988950276244,18.376643629651653,False,0.7783110330779448,0.15910225538057435,0.18780141136324968,QMJHL
"Blanchard, Rémi",D,Titan, 2007-08 Regular Season,24,0.12244897959183673,17.462440061052902,False,0.9251321261949039,0.11328148484019232,0.13371540638078347,QMJHL
"Blanchette, Adam",D,Olympiques, 2005-06 Regular Season,26,0.02298850574712644,19.65159739987772,False,0.5735534575796386,0.013185136955853763,0.015563496088751292,QMJHL
"Blier, Samuel",LW,Cataractes, 2017-18 Regular Season,53,0.14965986394557826,20.728000026001386,False,0.40068319582417766,0.05996619257232592,0.07078300412665448,QMJHL
"Blier, Samuel",LW,Cataractes, 2016-17 Regular Season,63,0.07024793388429752,19.553363313787507,False,0.5893298518057266,0.04139920446569154,0.048866868727757154,QMJHL
"Block, Matthew",D,Sea Dogs, 2005-06 Regular Season,12,0.0,18.720725866757807,False,0.7230514257986962,0.0,0.0,QMJHL
"Block, Matthew",D,Saguenéens, 2005-06 Regular Season,17,0.013888888888888888,18.500931581384584,False,0.7583503880296361,0.010532644278189389,0.012432541927828219,QMJHL
"Blom, Jamie",D,Océanic, 2005-06 Regular Season,27,0.0,18.727830094871525,False,0.7219104867636332,0.0,0.0,QMJHL
"Bodnarchuk, Andrew",D,Mooseheads, 2005-06 Regular Season,68,0.0970464135021097,17.505306638111218,False,0.9182477539193385,0.0891126512242396,0.10518695432821967,QMJHL
"Bodnarchuk, Andrew",D,Mooseheads, 2006-07 Regular Season,60,0.2334801762114537,18.38040439150488,False,0.7777070547243166,0.1815791801779241,0.21433276498831777,QMJHL
"Bodnarchuk, Andrew",D,Mooseheads, 2007-08 Regular Season,21,0.18181818181818185,19.384886806590327,False,0.6163871788615936,0.11207039615665339,0.1322858593042155,QMJHL
"Bohac, Dominik",D,Huskies, 2008-09 Regular Season,57,0.03333333333333333,18.82610275005687,False,0.706127898340867,0.023537596611362233,0.02778335136192155,QMJHL
"Bohac, Dominik",D,Remparts, 2007-08 Regular Season,21,0.047058823529411764,17.830788455369778,False,0.8659753740676139,0.040751782309064184,0.048102663377734806,QMJHL
"Boies, Gabriel",C,Tigres, 2005-06 Regular Season,35,0.1851851851851852,19.22033737325012,False,0.6428138178560308,0.11903959589926497,0.14051217605003488,QMJHL
"Boies, Gabriel",C,Saguenéens, 2005-06 Regular Season,31,0.05882352941176471,19.427135143561404,False,0.6096020959440387,0.035858946820237575,0.04232724926954471,QMJHL
"Boisclair, Maxime",LW,Saguenéens, 2005-06 Regular Season,70,0.4088050314465409,20.86953595635003,False,0.3779525254101852,0.1545088940356103,0.18237949109302976,QMJHL
"Boissonneault, Mathieu",LW,Armada, 2017-18 Regular Season,51,0.042452830188679236,17.764132078733862,True,0.876680388155342,0.037217563648104135,0.043930935887090634,QMJHL
"Boivin, Alexandre",RW,Olympiques, 2006-07 Regular Season,38,0.062146892655367235,18.48290644570132,False,0.7612452248203678,0.047309025271322296,0.05584271382527966,QMJHL
"Boivin, Alexandre",RW,Rocket, 2005-06 Regular Season,26,0.012195121951219513,17.408924183121062,False,0.9337267761907575,0.011386911904765335,0.013440903912195691,QMJHL
"Boivin, Alexandre",RW,Drakkar, 2007-08 Regular Season,29,0.18691588785046728,19.468416354137595,False,0.6029723335255022,0.11270510907018731,0.1330350628946173,QMJHL
"Boivin, Alexandre",RW,Olympiques, 2005-06 Regular Season,26,0.08163265306122447,17.630585184583932,False,0.8981280193558208,0.0733165730086384,0.0865415506172652,QMJHL
"Boivin, Christophe",LW,Titan, 2016-17 Regular Season,68,0.31690140845070425,20.831504290965594,False,0.384060410870926,0.12170928513515263,0.14366342871582324,QMJHL
"Boivin, Félix",D,Titan, 2016-17 Regular Season,67,0.1263537906137184,18.75752895944401,True,0.7171408491132922,0.09061346468940515,0.10695848727272043,QMJHL
"Boivin, Félix",D,Tigres, 2017-18 Regular Season,32,0.08695652173913042,19.71157371507127,True,0.5639212613595541,0.049036631422569914,0.05788194873560858,QMJHL
"Boland, Matt",D,Mooseheads, 2008-09 Regular Season,21,0.05555555555555555,19.61908548771932,False,0.5787748706722771,0.03215415948179317,0.03795418561123087,QMJHL
"Boland, Matt",D,Fog Devils, 2006-07 Regular Season,24,0.011363636363636364,17.56990937823596,False,0.907872553855305,0.010316733566537556,0.012177684846892026,QMJHL
"Boland, Matt",D,Fog Devils, 2005-06 Regular Season,35,0.0,16.461137990254585,False,1.085941238765114,0.0,0.0,QMJHL
"Boland, Matt",LW,Fog Devils, 2007-08 Regular Season,15,0.04,18.39028270183838,False,0.7761205980847561,0.031044823923390245,0.03664474607471915,QMJHL
"Boland, Tyler",C,Océanic, 2016-17 Regular Season,68,0.4517543859649123,20.236062408439427,False,0.4796883772046283,0.2167013282985821,0.2557903104605111,QMJHL
"Bolduc, François",D,Océanic, 2005-06 Regular Season,70,0.12021857923497267,18.62680646055507,False,0.7381348824348559,0.08873752685009197,0.10474416433298568,QMJHL
"Bolduc, François",D,Océanic, 2006-07 Regular Season,64,0.0966183574879227,19.642923684303256,False,0.5749464563008972,0.05555038225129442,0.06557066185898243,QMJHL
"Bolduc, François",D,Océanic, 2007-08 Regular Season,27,0.07692307692307693,20.45945182459734,False,0.4438120369696672,0.034139387459205174,0.04029751264417565,QMJHL
"Bolduc, Jean-Michel",D,Voltigeurs, 2005-06 Regular Season,32,0.2734375,20.903134277474123,False,0.3725566350376561,0.1018709548931091,0.12024662416057558,QMJHL
"Bolduc, Jean-Michel",D,Océanic, 2005-06 Regular Season,35,0.2323232323232323,20.720441746804756,False,0.40189705546315624,0.09337002298638981,0.11021227859981687,QMJHL
"Bolduc, Mathieu",D,Saguenéens, 2005-06 Regular Season,69,0.03184713375796178,17.82844006635003,False,0.8663525253441855,0.02759084475618425,0.032567731824550666,QMJHL
"Bolduc, Mathieu",D,Saguenéens, 2006-07 Regular Season,66,0.08755760368663594,18.693887099990018,False,0.7273617317416035,0.06368605024465653,0.07517385653325961,QMJHL
"Bolduc, Mathieu",D,Saguenéens, 2007-08 Regular Season,26,0.16455696202531644,19.83594005773979,False,0.5439480267269898,0.08951043477785908,0.10565649080718495,QMJHL
"Bolduc, Mathieu",D,Cataractes, 2008-09 Regular Season,22,0.03,20.930970889052354,False,0.36808607521819203,0.01104258225654576,0.013034463451907015,QMJHL
"Bolduc, Samuel",D,Armada, 2017-18 Regular Season,52,0.062200956937799035,17.134067417420916,False,0.9778687727622013,0.06082437342540007,0.0717959852124771,QMJHL
"Bolduc, Simon",RW,Foreurs, 2006-07 Regular Season,65,0.1007751937984496,19.489599439773905,False,0.5995703299723112,0.06042181619876003,0.07132081397661601,QMJHL
"Bolduc, Simon",RW,Rocket, 2005-06 Regular Season,67,0.0825242718446602,18.61399712011896,False,0.7401920625088954,0.0610838109837438,0.0721022205923656,QMJHL
"Bombaugh, Keith",D,Fog Devils, 2006-07 Regular Season,35,0.01904761904761905,17.81489052324952,False,0.8685285819661273,0.01654340156125957,0.019527530609304428,QMJHL
"Bona, Graham",D,Océanic, 2006-07 Regular Season,19,0.0625,18.451299861248128,False,0.766321242283551,0.04789507764272194,0.05653447939590821,QMJHL
"Bona, Graham",D,Mooseheads, 2008-09 Regular Season,68,0.1164021164021164,20.52874227757823,False,0.43268399022093673,0.05036533219502967,0.059450322984927036,QMJHL
